record_id	asset_class	relative_path	filename	file_extension	byte_size	sha1	release_status	redistribution_class	formal_role	linked_figure_or_analysis	source_or_generator	notes
T4H-0307	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0037_cd4_t_cells_enrichment_curve.csv	SV-0037_cd4_t_cells_enrichment_curve.csv	.csv	1029648	0899d42f4b4060615468983805dcb88eaa070d4f	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	retained baseline and SVTuner enrichment curves/summaries	Fig. 2 enrichment source values	result/cytospace_fig2c_melanoma_mel1_rep2_screen_mask_macrophages/fig2c_strict_cd4_ce9/route2/cd4_t_cells_enrichment_curve.csv	Quantitative derivative only; no provider raw matrix.
T4H-0308	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0038_fig2c_official_enrichment_summary.csv	SV-0038_fig2c_official_enrichment_summary.csv	.csv	338	a05ce60de62b5656059f24cd58946665afca16ab	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	retained baseline and SVTuner enrichment curves/summaries	Fig. 2 enrichment source values	result/cytospace_fig2c_melanoma_mel1_rep2_screen_mask_macrophages/fig2c_strict_cd4_ce9/route2/fig2c_official_enrichment_summary.csv	Quantitative derivative only; no provider raw matrix.
T4H-0309	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0039_fig2e_stage3_profile_mask_metrics.csv	SV-0039_fig2e_stage3_profile_mask_metrics.csv	.csv	28704	29bd3bc3fcb152ea4022ca8abe38648f206e3085	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	external-tumour profile-mask metrics	Fig. 2 enrichment source values	result/cytospace_fig2e_stage3_profile_mask/fig2e_stage3_profile_mask_metrics.csv	Quantitative derivative only; no provider raw matrix.
T4H-0310	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0040_expression_recovery_by_scenario.csv	SV-0040_expression_recovery_by_scenario.csv	.csv	1932	1c56c060a8b0ebb1b4e536aa1492927546df6143	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	expression-recovery cosine source values	Fig. 2 cosine-similarity values	result/real_profile_mask_expression_recovery/expression_recovery_by_scenario.csv	Quantitative derivative only; no provider raw matrix.
T4H-0311	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0041_expression_recovery_by_spot.csv	SV-0041_expression_recovery_by_spot.csv	.csv	10294332	531216f93c44f5e746c0cd6791717b82e0e9910e	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	expression-recovery cosine source values	Fig. 2 cosine-similarity values	result/real_profile_mask_expression_recovery/expression_recovery_by_spot.csv	Quantitative derivative only; no provider raw matrix.
T4H-0312	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0042_expression_recovery_long.csv	SV-0042_expression_recovery_long.csv	.csv	4234	0e6c54717c5f8935429ed62d4b3e3af0f0f86e49	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	expression-recovery cosine source values	Fig. 2 cosine-similarity values	result/real_profile_mask_expression_recovery/expression_recovery_long.csv	Quantitative derivative only; no provider raw matrix.
T4H-0313	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0043_expression_recovery_config.json	SV-0043_expression_recovery_config.json	.json	853	e881fb9787d140e819380141d5dd4dca0bf4e700	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	expression-recovery configuration record	Fig. 2 cosine-similarity values	result/real_profile_mask_expression_recovery/expression_recovery_config.json	Quantitative derivative only; no provider raw matrix.
T4H-0314	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0044_fig3b_highres_profile_mask_enrichment_metrics.csv	SV-0044_fig3b_highres_profile_mask_enrichment_metrics.csv	.csv	2497	177f14ef9745cb38e6013db1d8ad5f2fb9f9505a	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	high-resolution running-enrichment source values	Fig. 3 high-resolution results	visualizations/highres_profile_mask_fig3b_enrichment/fig3b_highres_profile_mask_enrichment_metrics.csv	Quantitative derivative only; no provider raw matrix.
T4H-0315	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0045_fig3b_highres_profile_mask_enrichment_selected_source_values.csv	SV-0045_fig3b_highres_profile_mask_enrichment_selected_source_values.csv	.csv	579361	05d281ca68aa5028bc030a6b045f3901e77f6c79	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	high-resolution running-enrichment source values	Fig. 3 high-resolution results	visualizations/highres_profile_mask_fig3b_enrichment/fig3b_highres_profile_mask_enrichment_selected_source_values.csv	Quantitative derivative only; no provider raw matrix.
T4H-0316	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0046_fig3b_highres_profile_mask_enrichment_source_values.csv	SV-0046_fig3b_highres_profile_mask_enrichment_source_values.csv	.csv	3276105	615fced52f25fdd95a4d98f5785f31b77b650e04	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	high-resolution running-enrichment source values	Fig. 3 high-resolution results	visualizations/highres_profile_mask_fig3b_enrichment/fig3b_highres_profile_mask_enrichment_source_values.csv	Quantitative derivative only; no provider raw matrix.
T4H-0317	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0047_fig3b_highres_profile_mask_enrichment_manifest.json	SV-0047_fig3b_highres_profile_mask_enrichment_manifest.json	.json	10643	ab5747b39926e61784c2600ccfb7559945894b80	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	high-resolution enrichment manifest	Fig. 3 high-resolution results	visualizations/highres_profile_mask_fig3b_enrichment/fig3b_highres_profile_mask_enrichment_manifest.json	Quantitative derivative only; no provider raw matrix.
T4H-0318	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0048_fig2d_highres_profile_mask_benchmark_all_profiles.csv	SV-0048_fig2d_highres_profile_mask_benchmark_all_profiles.csv	.csv	9967	330a53d872d477cb7cc2437ae5853b8081751006	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	all-candidate high-resolution readouts	Fig. 3 21-readout panel	visualizations/highres_profile_mask_fig2d/all_candidates/fig2d_highres_profile_mask_benchmark_all_profiles.csv	Quantitative derivative only; no provider raw matrix.
T4H-0319	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0049_fig2d_highres_profile_mask_benchmark_candidate_scan.csv	SV-0049_fig2d_highres_profile_mask_benchmark_candidate_scan.csv	.csv	9511	943736d20a08d6d356fefe9c82d777199bee7075	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	all-candidate high-resolution readouts	Fig. 3 21-readout panel	visualizations/highres_profile_mask_fig2d/all_candidates/fig2d_highres_profile_mask_benchmark_candidate_scan.csv	Quantitative derivative only; no provider raw matrix.
T4H-0320	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0050_fig2d_highres_profile_mask_benchmark_source_values.csv	SV-0050_fig2d_highres_profile_mask_benchmark_source_values.csv	.csv	24621	ec5f78a9e042d8af4977223ad4bec77f833674be	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	all-candidate high-resolution readouts	Fig. 3 21-readout panel	visualizations/highres_profile_mask_fig2d/all_candidates/fig2d_highres_profile_mask_benchmark_source_values.csv	Quantitative derivative only; no provider raw matrix.
T4H-0321	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0051_fig2d_highres_profile_mask_benchmark_manifest.json	SV-0051_fig2d_highres_profile_mask_benchmark_manifest.json	.json	1716	129a305fdb3d1d2275ca50a1650e332fa5b4b26e	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	all-candidate high-resolution manifest	Fig. 3 21-readout panel	visualizations/highres_profile_mask_fig2d/all_candidates/fig2d_highres_profile_mask_benchmark_manifest.json	Quantitative derivative only; no provider raw matrix.
T4H-0322	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0052_targeted_fig2d_highres_fixed_panel_fixed_profiles.csv	SV-0052_targeted_fig2d_highres_fixed_panel_fixed_profiles.csv	.csv	4710	f945d7d81de4bdca55277e522208f75918682550	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	targeted high-resolution source values	Fig. 3 selected 10-readout panel	visualizations/highres_profile_mask_fig2d/targeted_validation/targeted_fig2d_highres_fixed_panel_fixed_profiles.csv	Quantitative derivative only; no provider raw matrix.
T4H-0323	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0053_targeted_fig2d_highres_fixed_panel_source_values.csv	SV-0053_targeted_fig2d_highres_fixed_panel_source_values.csv	.csv	10769	e1ba7436d741e690203312c51beda1dd85b0585f	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	targeted high-resolution source values	Fig. 3 selected 10-readout panel	visualizations/highres_profile_mask_fig2d/targeted_validation/targeted_fig2d_highres_fixed_panel_source_values.csv	Quantitative derivative only; no provider raw matrix.
T4H-0324	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0054_targeted_fig2d_highres_fixed_panel_manifest.json	SV-0054_targeted_fig2d_highres_fixed_panel_manifest.json	.json	1031	b45804c8cb10e29002a3ed794c23598f20043e12	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	targeted panel manifest	Fig. 3 selected 10-readout panel	visualizations/highres_profile_mask_fig2d/targeted_validation/targeted_fig2d_highres_fixed_panel_manifest.json	Quantitative derivative only; no provider raw matrix.
T4H-0325	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0055_targeted_fig2c_monocytes_and_macrophages_ecotyper_monocytes_and_macrophages_ce9_humancoloncancerpatient1_baseline_highres_curve.csv	SV-0055_targeted_fig2c_monocytes_and_macrophages_ecotyper_monocytes_and_macrophages_ce9_humancoloncancerpatient1_baseline_highres_curve.csv	.csv	29345	3ade5ae9afbfd4eacaec06b4e839945129cde7d4	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	representative high-resolution curve values	Fig. 3 high-resolution results	visualizations/highres_targeted_validation_fig2c/targeted_fig2c_monocytes_and_macrophages_ecotyper_monocytes_and_macrophages_ce9_humancoloncancerpatient1_baseline_highres_curve.csv	Quantitative derivative only; no provider raw matrix.
T4H-0326	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0056_targeted_fig2c_monocytes_and_macrophages_ecotyper_monocytes_and_macrophages_ce9_humancoloncancerpatient1_route2_highres_curve.csv	SV-0056_targeted_fig2c_monocytes_and_macrophages_ecotyper_monocytes_and_macrophages_ce9_humancoloncancerpatient1_route2_highres_curve.csv	.csv	29552	4342846b05d35557fc6b0d6b501e8d4f97fcea86	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	representative high-resolution curve values	Fig. 3 high-resolution results	visualizations/highres_targeted_validation_fig2c/targeted_fig2c_monocytes_and_macrophages_ecotyper_monocytes_and_macrophages_ce9_humancoloncancerpatient1_route2_highres_curve.csv	Quantitative derivative only; no provider raw matrix.
T4H-0327	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0057_fig2k_stage3_detected_state_decoy_baseline_vs_route2_source_values.csv	SV-0057_fig2k_stage3_detected_state_decoy_baseline_vs_route2_source_values.csv	.csv	4940	d01d5ad4dbf30354fc54bffd583fb32636206f36	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	T-cell state-decoy source values	Fig. 3 T-cell state-decoy results	visualizations/cytospace_fig2k_tcell_states_stage3_decoy/fig2k_stage3_detected_state_decoy_baseline_vs_route2_source_values.csv	Quantitative derivative only; no provider raw matrix.
T4H-0328	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0058_fig2k_stage3_detected_state_decoy_baseline_vs_route2_manifest.json	SV-0058_fig2k_stage3_detected_state_decoy_baseline_vs_route2_manifest.json	.json	676	cd0c78f5b6513b60f3341a9fa4e357a45359e992	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	T-cell state-decoy manifest	Fig. 3 T-cell state-decoy results	visualizations/cytospace_fig2k_tcell_states_stage3_decoy/fig2k_stage3_detected_state_decoy_baseline_vs_route2_manifest.json	Quantitative derivative only; no provider raw matrix.
T4H-0329	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0059_fig2i_decoy_sensitivity_summary.csv	SV-0059_fig2i_decoy_sensitivity_summary.csv	.csv	385	e0b36ffc1145fe6fd9bc619cda9088e3e4f57284	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	kidney state-decoy source values	Fig. 3 kidney state-decoy results	visualizations/cytospace_fig2i_mouse_kidney_stage3_unsupported_decoy_sensitivity/fig2i_decoy_sensitivity_summary.csv	Quantitative derivative only; no provider raw matrix.
T4H-0330	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0060_fig2i_stage3_detected_state32like_n1000_baseline_vs_route2_source_values.csv	SV-0060_fig2i_stage3_detected_state32like_n1000_baseline_vs_route2_source_values.csv	.csv	6759	bef2efa331d77bc0a7f3b164df44b5c0d7474970	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	kidney state-decoy source values	Fig. 3 kidney state-decoy results	visualizations/cytospace_fig2i_mouse_kidney_stage3_unsupported_decoy_sensitivity/fig2i_stage3_detected_state32like_n1000_baseline_vs_route2_source_values.csv	Quantitative derivative only; no provider raw matrix.
T4H-0331	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0061_stage3b_reference_dropout_panel_a_blank_region_composition_summary.csv	SV-0061_stage3b_reference_dropout_panel_a_blank_region_composition_summary.csv	.csv	1232	b9a18ee0683faf32db7228c2fc1f84af9877c32d	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	real reference-dropout source values	Fig. 4 reference-dropout results	visualizations/stage3b_realdata_candidate_scan/panel_a_blank_composition/stage3b_reference_dropout_panel_a_blank_region_composition_summary.csv	Quantitative derivative only; no provider raw matrix.
T4H-0332	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0062_stage3b_reference_dropout_panel_a_marker_percentile_summary.csv	SV-0062_stage3b_reference_dropout_panel_a_marker_percentile_summary.csv	.csv	265	29cb76acd4e7f609d183b7dac1227303728d7e74	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	real reference-dropout source values	Fig. 4 reference-dropout results	visualizations/stage3b_realdata_candidate_scan/panel_a_violin/stage3b_reference_dropout_panel_a_marker_percentile_summary.csv	Quantitative derivative only; no provider raw matrix.
T4H-0333	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0063_stage3b_reference_dropout_panel_a_marker_percentile_values.csv	SV-0063_stage3b_reference_dropout_panel_a_marker_percentile_values.csv	.csv	428447	5be69dd3f6f623fd7fff218a4e2ee9d61dd5602d	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	real reference-dropout source values	Fig. 4 reference-dropout results	visualizations/stage3b_realdata_candidate_scan/panel_a_violin/stage3b_reference_dropout_panel_a_marker_percentile_values.csv	Quantitative derivative only; no provider raw matrix.
T4H-0334	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0064_stage3b_reference_dropout_panel_a_scene_median_summary.csv	SV-0064_stage3b_reference_dropout_panel_a_scene_median_summary.csv	.csv	1715	dfdff16ef908d3f80e8a5d203bf464a61579ead3	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	real reference-dropout source values	Fig. 4 reference-dropout results	visualizations/stage3b_realdata_candidate_scan/panel_a_violin/stage3b_reference_dropout_panel_a_scene_median_summary.csv	Quantitative derivative only; no provider raw matrix.
T4H-0335	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0065_stage3b_reference_dropout_spatial_stack_recommended_6x2_manifest.csv	SV-0065_stage3b_reference_dropout_spatial_stack_recommended_6x2_manifest.csv	.csv	2661	517a298488931d1cb28063ebd0841252fe300ae7	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	real reference-dropout source values	Fig. 4 reference-dropout results	visualizations/stage3b_realdata_candidate_scan/spatial_9x2/stage3b_reference_dropout_spatial_stack_recommended_6x2_manifest.csv	Quantitative derivative only; no provider raw matrix.
T4H-0336	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0066_stage3b_reference_dropout_spatial_stack_recommended_6x2_metadata.csv	SV-0066_stage3b_reference_dropout_spatial_stack_recommended_6x2_metadata.csv	.csv	3098	f861bff393c6bdcc7e7cb7eea5fc89255b2c1a64	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	real reference-dropout source values	Fig. 4 reference-dropout results	visualizations/stage3b_realdata_candidate_scan/spatial_9x2/stage3b_reference_dropout_spatial_stack_recommended_6x2_metadata.csv	Quantitative derivative only; no provider raw matrix.
T4H-0337	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0067_stage3b_reference_dropout_13_full_matrix_validation.csv	SV-0067_stage3b_reference_dropout_13_full_matrix_validation.csv	.csv	5257	58d0878c20c47b0f04a0dc98f529761a8549c7e5	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	real reference-dropout source values	Fig. 4 reference-dropout results	visualizations/stage3b_realdata_candidate_scan/stage3b_reference_dropout_13_full_matrix_validation.csv	Quantitative derivative only; no provider raw matrix.
T4H-0338	SOURCE_VALUE_TABLE	reproducibility_release/release_candidate_v1.0/source_values/SV-0068_stage3b_reference_dropout_causal_negative_control_screen.csv	SV-0068_stage3b_reference_dropout_causal_negative_control_screen.csv	.csv	4789	ecb7dd482be639c2fb69f0a5cb3fd8173487a905	INCLUDED_RELEASE_CANDIDATE	PROJECT_GENERATED_REDISTRIBUTABLE	real reference-dropout source values	Fig. 4 reference-dropout results	visualizations/stage3b_realdata_candidate_scan/stage3b_reference_dropout_causal_negative_control_screen.csv	Quantitative derivative only; no provider raw matrix.
